user_id,country_id,next_exam_type,marketing_source,signup_device,signup_os,activated,register_date
1116062,NG,NULL,facebook,mobile,Android,1,2018-01-19 09:24:26
1101621,BG,NULL,NULL,NULL,NULL,1,2017-11-24 05:53:27
1109674,NG,NULL,NULL,mobile,Android,1,2017-12-26 16:54:24
1089090,NULL,NULL,NULL,NULL,NULL,0,2017-10-24 16:58:37
1112099,EE,NULL,university,desktop,Windows,1,2018-01-04 13:01:47
1100358,NULL,NULL,NULL,mobile,Android,0,2017-11-20 12:28:23
1091019,US,shelf-internal-medicine,NULL,desktop,Macintosh,1,2017-10-28 08:52:06
1123042,NULL,NULL,NULL,NULL,NULL,0,2018-02-17 07:00:10
1117877,NULL,NULL,NULL,desktop,Windows,0,2018-01-27 05:51:45
1096791,AU,NULL,advertisement,desktop,Macintosh,1,2017-11-11 07:02:23
1125254,US,NULL,conference,mobile,iOS,1,2018-02-25 14:54:19
1109916,DE,NULL,students_work,NULL,NULL,1,2017-11-07 17:15:50
1092812,US,shelf-surgery,NULL,mobile,Android,1,2017-11-01 12:19:39
1090061,IN,NULL,NULL,mobile,Android,1,2017-10-26 08:41:50
1097989,TZ,NULL,advertisement,mobile,Android,1,2017-11-14 07:59:42
1089347,NULL,NULL,NULL,mobile,Android,0,2017-10-25 04:18:05
1094623,NULL,NULL,NULL,NULL,NULL,1,2017-11-06 12:13:56
1111369,NULL,NULL,NULL,desktop,Windows,1,2018-01-02 02:44:01
1109320,TR,NULL,other,desktop,Windows,1,2017-12-25 12:18:43
1098591,PT,NULL,facebook,desktop,Windows,1,2017-11-15 16:37:07
1091808,BD,NULL,NULL,mobile,Android,1,2017-10-29 21:08:51
1115497,IE,NULL,advertisement,desktop,Macintosh,1,2018-01-16 23:23:27
1093538,NULL,NULL,NULL,mobile,Android,0,2017-11-03 09:45:47
1111068,US,step-1,press_online,desktop,Macintosh,1,2017-12-31 18:13:29
1109647,PE,NULL,NULL,mobile,Android,1,2017-12-26 14:53:59
1115949,US,shelf-surgery,NULL,desktop,Macintosh,1,2018-01-18 18:49:02
1117332,SV,NULL,NULL,mobile,iOS,1,2018-01-24 20:22:40
1122523,LV,NULL,university,NULL,NULL,1,2018-02-15 15:13:30
1092813,NULL,NULL,NULL,mobile,Windows Phone,0,2017-11-01 12:20:57
1091425,NULL,NULL,NULL,mobile,Android,0,2017-10-29 06:01:54
1103515,PK,NULL,NULL,mobile,Android,1,2017-11-29 18:31:30
1109835,MZ,NULL,facebook,tablet,Android,1,2017-12-27 10:16:49
1092615,US,step-2,facebook,mobile,Android,1,2017-10-31 21:15:55
1099747,ZA,NULL,friends,desktop,Windows,1,2017-11-18 15:49:18
1105141,US,step-2,NULL,desktop,Macintosh,1,2017-12-05 20:36:29
1113006,ID,NULL,friends,desktop,Macintosh,1,2018-01-08 07:06:54
1101385,BR,NULL,facebook,mobile,iOS,1,2017-11-23 12:02:09
1125582,NULL,NULL,NULL,mobile,Android,0,2018-02-26 21:07:31
1107126,MX,NULL,facebook,mobile,Android,1,2017-12-14 04:30:22
1096793,MW,NULL,NULL,mobile,iOS,1,2017-11-11 07:09:22
1102524,RO,NULL,facebook,mobile,Android,1,2017-11-26 20:49:36
1119670,NULL,NULL,NULL,mobile,iOS,0,2018-02-03 09:22:23
1088003,BO,NULL,facebook,mobile,Android,1,2017-10-23 02:09:15
1089168,LV,NULL,university,tablet,iOS,1,2017-10-24 18:44:08
1118720,NULL,NULL,NULL,mobile,Android,1,2018-01-30 13:05:31
1118708,UA,NULL,press_online,mobile,Android,1,2018-01-30 12:30:57
1084086,US,shelf-pediatrics,NULL,desktop,Windows,1,2017-10-11 13:43:12
1095081,ID,NULL,advertisement,mobile,iOS,1,2017-11-07 14:12:30
1098688,MW,NULL,NULL,mobile,Android,1,2017-11-15 21:22:03
1092523,MD,NULL,NULL,mobile,iOS,1,2017-10-31 15:44:51
1081933,US,NULL,NULL,desktop,Windows,1,2017-10-05 17:35:18
1105458,NULL,NULL,NULL,mobile,iOS,0,2017-12-07 05:22:33
1089923,IN,NULL,NULL,mobile,Android,1,2017-10-26 02:08:28
1080058,HU,NULL,facebook,mobile,Android,1,2017-10-01 08:58:22
1121691,NULL,NULL,NULL,mobile,Android,1,2018-02-12 08:56:07
1100268,NULL,NULL,NULL,mobile,Android,0,2017-11-20 06:12:15
1101470,UA,NULL,friends,tablet,Android,0,2017-11-23 16:15:55
1091204,PS,NULL,NULL,desktop,Windows,1,2017-10-28 17:19:16
1115168,RO,NULL,NULL,desktop,Windows,1,2018-01-15 23:09:35
1081986,US,NULL,advertisement,desktop,Windows,1,2017-10-05 20:42:07
1092497,NULL,NULL,NULL,mobile,Android,0,2017-10-31 14:38:08
1090597,NULL,NULL,NULL,mobile,Android,0,2017-10-27 09:08:21
1108908,SA,NULL,NULL,tablet,iOS,1,2017-12-22 17:05:04
1086955,NULL,NULL,NULL,desktop,Windows,1,2017-10-19 19:19:01
1115094,BG,NULL,facebook,desktop,Windows,1,2018-01-15 17:50:05
1088618,NULL,NULL,NULL,mobile,iOS,1,2017-10-24 07:13:14
1110538,US,step-2,press_online,mobile,iOS,1,2017-12-29 12:47:39
1086586,PL,NULL,NULL,tablet,iOS,1,2017-10-18 19:33:22
1125261,IN,step-2,friends,mobile,Android,1,2018-02-25 15:39:03
1125915,LV,NULL,NULL,mobile,iOS,1,2018-02-28 06:05:33
1100124,GE,NULL,NULL,mobile,Android,1,2017-11-19 17:14:20
1103483,LV,NULL,NULL,mobile,Android,1,2017-11-29 16:25:46
1124436,US,step-2,advertisement,desktop,Macintosh,1,2018-02-22 00:11:01
1110441,CH,NULL,NULL,mobile,iOS,1,2017-12-29 06:34:41
1088729,NULL,NULL,NULL,mobile,Android,0,2017-10-24 09:28:15
1108309,BB,NULL,NULL,desktop,Windows,1,2017-12-19 16:36:25
1107776,KE,NULL,NULL,mobile,Android,1,2017-12-17 12:38:32
1100172,SO,NULL,NULL,mobile,Android,1,2017-11-19 20:28:11
1080196,IQ,NULL,facebook,mobile,iOS,1,2017-10-01 16:17:59
1125428,PS,NULL,facebook,desktop,Windows,1,2018-02-26 10:06:32
1120542,JO,NULL,facebook,mobile,iOS,1,2018-02-06 18:19:14
1118341,AU,NULL,facebook,desktop,Macintosh,1,2018-01-29 09:49:47
1089968,NULL,NULL,NULL,mobile,Android,0,2017-10-26 04:16:14
1121711,CM,NULL,friends,tablet,Android,1,2018-02-12 09:44:16
1097058,GE,NULL,press_online,desktop,Macintosh,1,2017-11-11 18:32:58
1107939,IN,NULL,NULL,desktop,Macintosh,1,2017-12-18 05:19:32
1105752,IQ,NULL,friends,NULL,NULL,1,2017-12-08 11:20:33
1098536,PH,NULL,advertisement,desktop,Macintosh,1,2017-11-15 14:34:47
1125866,US,NULL,NULL,mobile,iOS,1,2018-02-27 22:35:39
1106112,NULL,NULL,NULL,NULL,NULL,0,2017-12-09 23:38:29
1088055,NULL,NULL,NULL,desktop,Macintosh,0,2017-10-23 04:55:21
1091420,AU,NULL,NULL,desktop,Macintosh,1,2017-10-29 05:30:05
1108749,US,step-1,friends,desktop,Windows,1,2017-12-21 20:49:27
1113873,SK,NULL,NULL,mobile,iOS,1,2018-01-10 17:18:33
1125464,IN,NULL,conference,mobile,Android,1,2018-02-26 12:21:09
1092836,LV,NULL,facebook,desktop,Windows,1,2017-11-01 13:30:23
1083106,NULL,NULL,NULL,mobile,Android,0,2017-10-08 21:30:04
1105008,IT,NULL,friends,desktop,Windows,1,2017-12-05 12:21:49
1124752,NULL,NULL,NULL,mobile,Android,0,2018-02-23 10:29:00
1103790,GB,NULL,advertisement,desktop,Windows,1,2017-11-30 20:01:54
1098179,NULL,NULL,NULL,mobile,Android,0,2017-11-14 16:31:57
1086904,US,NULL,facebook,desktop,Macintosh,1,2017-10-19 15:59:02
1097562,GE,NULL,advertisement,mobile,iOS,1,2017-11-13 03:49:22
1123334,AU,NULL,friends,desktop,Windows,1,2018-02-18 07:03:14
1084874,NULL,NULL,NULL,desktop,Macintosh,0,2017-10-13 20:42:28
1121391,CH,NULL,friends,desktop,Macintosh,1,2018-02-10 17:53:55
1099020,PE,NULL,facebook,desktop,Windows,1,2017-11-16 17:10:25
1095520,NULL,NULL,NULL,NULL,NULL,0,2017-11-08 08:26:48
1101311,PH,NULL,advertisement,mobile,iOS,1,2017-11-23 07:04:56
1112703,IT,NULL,friends,mobile,Android,1,2018-01-06 21:55:32
1097839,RO,NULL,press_online,desktop,Linux,1,2017-11-13 20:34:59
1092703,AU,NULL,NULL,desktop,Windows,1,2017-11-01 05:16:43
1118117,NULL,NULL,NULL,mobile,iOS,0,2018-01-28 12:17:24
1096863,PK,NULL,NULL,mobile,Android,1,2017-11-11 10:31:25
1100341,BD,NULL,NULL,mobile,Android,1,2017-11-20 11:13:47
1090665,IN,NULL,friends,mobile,Android,1,2017-10-27 12:27:54
1113348,RO,NULL,conference,tablet,Android,1,2018-01-09 08:27:59
1112982,NULL,NULL,NULL,mobile,Android,1,2018-01-08 04:38:40
1095253,NULL,NULL,NULL,desktop,Macintosh,1,2017-11-07 19:09:56
1124938,MX,NULL,google,desktop,Windows,1,2018-02-24 04:38:27
1101211,NULL,NULL,NULL,desktop,Windows,0,2017-11-22 20:19:23
1084249,TR,NULL,NULL,mobile,Android,1,2017-10-11 21:34:18
1083267,CY,NULL,NULL,mobile,Android,1,2017-10-09 08:04:05
1121177,IT,NULL,facebook,mobile,Windows,1,2018-02-09 14:33:31
1083450,NULL,NULL,NULL,mobile,iOS,0,2017-10-09 16:09:34
1089863,DE,NULL,NULL,desktop,Macintosh,1,2017-10-25 22:11:54
1083216,US,NULL,NULL,mobile,Android,1,2017-10-09 05:18:46
1102477,US,shelf-internal-medicine,press_online,mobile,Android,1,2017-11-26 18:02:01
1107513,US,NULL,NULL,mobile,iOS,1,2017-12-16 01:29:17
1084597,BR,NULL,NULL,mobile,Android,1,2017-10-12 21:57:02
1086185,NULL,NULL,NULL,desktop,Windows,0,2017-10-17 16:02:11
1113984,US,NULL,google,desktop,Windows,1,2018-01-11 02:29:33
1087945,NULL,NULL,NULL,mobile,Android,0,2017-10-22 20:41:14
1084885,NULL,NULL,NULL,mobile,iOS,0,2017-10-13 21:19:42
1086136,NULL,NULL,NULL,tablet,Android,0,2017-10-17 12:53:08
1102488,NULL,NULL,NULL,mobile,Android,0,2017-11-26 18:27:23
1122490,LV,NULL,facebook,desktop,Macintosh,1,2018-02-15 14:04:13
1090622,NULL,NULL,NULL,mobile,Android,0,2017-10-27 09:59:25
1084107,EC,NULL,advertisement,mobile,Android,1,2017-10-11 14:41:10
1104560,RU,NULL,conference,tablet,iOS,1,2017-12-03 19:53:45
1089720,LV,NULL,university,desktop,Windows,1,2017-10-25 16:31:10
1092635,VE,step-1,NULL,desktop,Windows,1,2017-10-31 23:22:10
1105934,SO,NULL,university,mobile,Android,1,2017-12-09 07:40:40
1105920,RO,NULL,advertisement,mobile,Android,1,2017-12-09 06:13:37
1094837,MM,NULL,NULL,mobile,Android,1,2017-11-07 01:09:59
1083725,NULL,NULL,NULL,mobile,iOS,0,2017-10-10 12:13:09
1091197,PT,NULL,NULL,mobile,Android,1,2017-10-28 17:08:55
1082951,AU,NULL,facebook,mobile,iOS,1,2017-10-08 11:54:23
1116766,US,shelf-adult-ambulatory-medicine,NULL,desktop,Macintosh,1,2018-01-22 13:04:04
1116369,OM,NULL,NULL,mobile,Android,1,2018-01-20 16:42:54
1093983,NULL,NULL,NULL,mobile,Android,1,2017-11-04 17:05:10
1098950,US,NULL,NULL,mobile,Android,1,2017-11-16 14:33:23
1096733,BB,NULL,NULL,mobile,Android,1,2017-11-11 00:18:18
1094742,US,step-1,press_online,mobile,Android,1,2017-11-06 19:23:01
1094285,NULL,NULL,NULL,mobile,iOS,1,2017-11-05 13:43:10
1115458,RO,NULL,NULL,desktop,Windows,1,2018-01-16 19:27:49
1089956,AU,NULL,advertisement,mobile,iOS,1,2017-10-26 03:40:38
1118751,IQ,NULL,NULL,mobile,Android,1,2018-01-30 14:51:53
1082632,PH,NULL,NULL,mobile,Android,1,2017-10-07 13:21:51
1123858,US,NULL,advertisement,desktop,Macintosh,1,2018-02-19 23:30:01
1125853,NULL,NULL,NULL,mobile,Android,0,2018-02-27 21:19:03
1099815,NULL,NULL,NULL,NULL,NULL,0,2017-11-18 19:13:25
1115813,TR,NULL,press_online,desktop,Windows,1,2018-01-18 07:33:00
1112437,EG,NULL,NULL,mobile,iOS,1,2018-01-05 18:52:59
1108739,EC,NULL,facebook,mobile,Android,1,2017-12-21 19:34:04
1101501,DE,NULL,students_work,NULL,NULL,1,2017-11-22 11:37:26
1106878,KN,NULL,NULL,desktop,Windows,1,2017-12-12 21:52:43
1109537,IN,NULL,google,mobile,Android,1,2017-12-26 06:16:17
1101209,UA,NULL,facebook,desktop,Windows,1,2017-11-22 20:16:03
1112384,TR,NULL,conference,NULL,NULL,1,2018-01-05 15:09:18
1092199,UA,NULL,advertisement,tablet,iOS,1,2017-10-30 19:07:56
1097347,UA,NULL,friends,desktop,Windows,1,2017-11-12 13:46:48
1111090,SA,NULL,NULL,tablet,Android,1,2017-12-31 20:50:05
1107139,PS,NULL,university,desktop,Windows,1,2017-12-14 08:36:43
1097234,BG,NULL,NULL,desktop,Windows,1,2017-11-12 08:21:53
1096121,NULL,NULL,NULL,mobile,Android,1,2017-11-09 15:05:37
1100935,PT,NULL,friends,mobile,Android,1,2017-11-22 00:55:21
1083045,AZ,NULL,facebook,mobile,Android,1,2017-10-08 17:31:05
1087865,UA,NULL,facebook,desktop,Windows,1,2017-10-22 16:00:28
1097169,MW,NULL,friends,mobile,Android,1,2017-11-12 04:15:33
1105481,GB,NULL,google,tablet,iOS,1,2017-12-07 08:27:09
1115902,CZ,NULL,NULL,desktop,Macintosh,1,2018-01-18 15:10:09
1099688,NULL,NULL,NULL,mobile,Android,0,2017-11-18 12:46:50
1080836,NULL,NULL,NULL,desktop,Windows,0,2017-10-03 03:30:47
1106722,NULL,NULL,NULL,desktop,Windows,1,2017-12-12 11:36:31
1114040,RO,NULL,facebook,desktop,Windows,1,2018-01-11 08:42:23
1105887,IT,NULL,NULL,mobile,iOS,1,2017-12-09 00:25:41
1108444,EG,NULL,NULL,mobile,Android,1,2017-12-20 08:46:31
1109729,AM,NULL,facebook,mobile,Android,1,2017-12-26 20:34:08
1105307,GB,NULL,friends,desktop,Windows,1,2017-12-06 13:56:36
1094318,US,NULL,advertisement,desktop,Macintosh,1,2017-11-05 15:21:01
1088721,NULL,NULL,NULL,mobile,Android,0,2017-10-24 09:20:01
1094698,LV,NULL,university,NULL,NULL,1,2017-11-06 16:52:53
1117304,ES,NULL,facebook,mobile,Android,1,2018-01-24 17:50:05
1090476,DZ,NULL,facebook,mobile,Android,1,2017-10-27 04:46:12
1112569,BE,NULL,NULL,NULL,NULL,1,2018-01-06 11:19:02
1100361,LV,NULL,NULL,desktop,Macintosh,1,2017-11-20 12:32:52
1114733,MX,NULL,NULL,mobile,iOS,1,2018-01-14 10:38:05
1107664,NULL,NULL,NULL,mobile,Android,1,2017-12-16 20:03:46
1113750,NULL,NULL,NULL,mobile,Android,0,2018-01-10 09:10:58
1089071,LV,NULL,friends,desktop,Macintosh,1,2017-10-24 16:30:20
1122464,DE,NULL,advertisement,mobile,iOS,1,2018-02-15 12:53:59
1090179,US,shelf-pediatrics,press_online,desktop,Macintosh,1,2017-10-26 13:14:24
1102304,GE,NULL,facebook,mobile,Android,1,2017-11-26 08:11:43
1094687,PT,NULL,friends,desktop,Windows,1,2017-11-06 16:15:59
1101854,RO,NULL,NULL,desktop,Windows,1,2017-11-24 22:43:17
1110159,NULL,NULL,NULL,mobile,iOS,1,2017-12-28 13:09:20
1100460,NULL,NULL,NULL,mobile,iOS,1,2017-11-20 16:54:48
1100332,NULL,NULL,NULL,mobile,Android,0,2017-11-20 10:40:32
1080427,TZ,NULL,NULL,mobile,Android,1,2017-10-02 06:12:32
1091573,NULL,NULL,NULL,mobile,Android,0,2017-10-29 12:15:49
1093767,MX,NULL,NULL,desktop,Windows,1,2017-11-04 00:10:43
1100904,NULL,NULL,NULL,tablet,Android,0,2017-11-21 22:13:47
1105744,NULL,NULL,NULL,mobile,Android,0,2017-12-08 10:57:30
1116394,PK,NULL,NULL,desktop,Windows,1,2018-01-20 18:38:26
1088602,LV,NULL,university,desktop,Macintosh,1,2017-10-24 06:51:00
1122752,LV,NULL,NULL,mobile,Android,1,2018-02-16 07:23:11
1088428,MK,NULL,NULL,mobile,iOS,1,2017-10-23 21:29:40
1099795,EG,NULL,advertisement,tablet,Android,1,2017-11-18 18:02:28
1108050,US,shelf-pediatrics,NULL,desktop,Macintosh,1,2017-12-18 16:28:33
1111515,LV,NULL,NULL,desktop,Macintosh,1,2018-01-02 14:16:03
1097705,NULL,NULL,NULL,desktop,Macintosh,0,2017-11-13 13:32:51
1100582,US,shelf-pediatrics,NULL,desktop,Macintosh,1,2017-11-21 00:13:19
1115460,KR,NULL,NULL,desktop,Windows,1,2018-01-16 19:35:11
1125364,NULL,NULL,NULL,mobile,Android,0,2018-02-26 00:51:42
1094719,US,NULL,google,desktop,Macintosh,1,2017-11-06 18:12:25
1101757,NULL,NULL,NULL,mobile,iOS,0,2017-11-24 15:25:06
1116755,RO,NULL,facebook,mobile,Android,1,2018-01-22 12:01:21
1093358,LV,NULL,friends,desktop,Linux,1,2017-11-02 20:15:49
1083931,US,step-3,NULL,mobile,iOS,1,2017-10-11 02:07:25
1114870,DE,NULL,friends,desktop,Windows,1,2018-01-14 17:53:19
1114911,DE,NULL,friends,NULL,NULL,1,2017-11-20 17:09:27
1119518,US,NULL,university,NULL,NULL,1,2018-02-02 17:20:20
1109329,TR,NULL,advertisement,mobile,iOS,1,2017-12-25 13:02:38
1092518,PK,NULL,NULL,mobile,Android,1,2017-10-31 15:38:05
1105840,BE,NULL,facebook,desktop,Macintosh,1,2017-12-08 19:31:33
1102141,RS,NULL,university,NULL,NULL,1,2017-11-25 17:26:04
1109010,UA,NULL,NULL,mobile,Android,1,2017-12-23 12:03:32
1113712,US,NULL,advertisement,mobile,iOS,1,2018-01-10 06:07:52
1119233,KE,NULL,NULL,mobile,Android,1,2018-02-01 17:46:51
1095107,NULL,NULL,NULL,mobile,Android,0,2017-11-07 14:35:14
1112941,US,step-1,NULL,tablet,iOS,1,2018-01-07 23:59:04
1085259,VE,NULL,facebook,mobile,iOS,1,2017-10-15 01:33:06
1094680,GR,NULL,facebook,desktop,Windows,1,2017-11-06 15:47:53
1091715,NULL,NULL,NULL,mobile,Android,0,2017-10-29 17:13:13
1094688,GR,NULL,facebook,mobile,Android,1,2017-11-06 16:19:55
1088468,US,NULL,facebook,mobile,Android,1,2017-10-24 00:45:13
1085621,EC,NULL,NULL,tablet,iOS,1,2017-10-16 01:15:01
1109870,IN,NULL,NULL,mobile,Android,1,2017-12-27 13:19:28
1097487,NULL,NULL,NULL,desktop,Macintosh,0,2017-11-12 21:07:19
1105439,NULL,NULL,NULL,mobile,Android,0,2017-12-07 02:41:41
1095613,GB,NULL,NULL,NULL,NULL,1,2017-11-08 13:10:43
1090879,CR,NULL,friends,desktop,Windows,1,2017-10-28 01:01:35
1116200,NULL,NULL,NULL,desktop,Windows,0,2018-01-19 19:38:28
1089580,LV,NULL,university,NULL,NULL,1,2017-10-25 12:48:47
1107292,RU,NULL,facebook,desktop,Windows,1,2017-12-14 22:38:51
1080900,EC,NULL,NULL,tablet,Android,1,2017-10-03 07:14:53
1093662,BR,NULL,NULL,mobile,iOS,1,2017-11-03 16:28:38
1087586,AL,NULL,NULL,mobile,Android,1,2017-10-21 17:41:26
1120927,NULL,NULL,NULL,desktop,Linux,0,2018-02-08 09:50:45
1104749,EG,NULL,facebook,mobile,Android,1,2017-12-04 14:47:55
1115767,DE,NULL,NULL,NULL,NULL,1,2017-10-17 14:43:45
1111585,UG,NULL,facebook,desktop,Windows,1,2018-01-02 18:31:20
1113806,RO,NULL,advertisement,mobile,Android,1,2018-01-10 13:43:38
1093194,US,shelf-anesthesiology,facebook,desktop,Windows,1,2017-11-02 11:36:43
1105968,RO,NULL,facebook,mobile,iOS,1,2017-12-09 11:44:10
1109132,VC,NULL,NULL,mobile,Android,1,2017-12-24 06:20:14
1124506,US,NULL,university,mobile,Android,1,2018-02-22 08:58:12
1116284,TZ,NULL,press_online,mobile,Android,1,2018-01-20 07:45:45
1092622,BR,NULL,NULL,mobile,iOS,1,2017-10-31 21:56:16
1106954,TR,NULL,NULL,desktop,Windows,1,2017-12-13 10:02:13
1114917,NL,NULL,NULL,mobile,iOS,1,2018-01-14 21:02:17
1111923,DE,NULL,university,desktop,Macintosh,1,2018-01-03 19:46:38
1081021,RU,NULL,google,desktop,Windows,1,2017-10-03 14:13:25
1094017,BE,NULL,NULL,desktop,Windows,1,2017-11-04 19:25:01
1091879,AF,NULL,facebook,mobile,Android,1,2017-10-30 01:58:54
1117004,DE,NULL,students_work,NULL,NULL,1,2017-10-27 11:43:19
1101658,TR,NULL,facebook,mobile,iOS,1,2017-11-24 08:45:39
1124461,NULL,NULL,NULL,NULL,NULL,1,2018-02-22 02:48:30
1094400,CR,NULL,friends,desktop,Windows,1,2017-11-05 19:27:38
1086844,ES,NULL,NULL,mobile,Android,1,2017-10-19 12:16:48
1091437,RU,NULL,facebook,mobile,Android,1,2017-10-29 06:27:53
1082835,TZ,NULL,youtube,mobile,Android,1,2017-10-08 03:21:49
1115882,GB,NULL,NULL,desktop,Macintosh,1,2018-01-18 14:20:27
1112731,NULL,NULL,NULL,desktop,Windows,1,2018-01-07 01:20:13
1111940,US,step-3,NULL,mobile,iOS,1,2018-01-03 21:00:22
1107595,TW,NULL,facebook,desktop,Windows,1,2017-12-16 14:00:26
1106022,US,shelf-family-medicine,NULL,desktop,Macintosh,1,2017-12-09 15:46:23
1090919,NULL,NULL,NULL,mobile,Android,0,2017-10-28 03:35:23
1109417,RO,NULL,facebook,mobile,Android,1,2017-12-25 19:09:51
1080346,AU,NULL,NULL,mobile,iOS,1,2017-10-02 01:23:49
1097824,SK,NULL,press_online,desktop,Macintosh,1,2017-11-13 19:32:53
1116540,MK,NULL,facebook,desktop,Windows,1,2018-01-21 13:18:43
1111466,NULL,NULL,NULL,mobile,Android,0,2018-01-02 11:02:47
1122801,MM,NULL,NULL,mobile,Android,1,2018-02-16 09:04:35
1095570,NULL,NULL,NULL,NULL,NULL,0,2017-11-08 11:08:26
1094460,IQ,NULL,NULL,mobile,iOS,1,2017-11-06 00:04:15
1125676,RO,NULL,friends,mobile,Android,1,2018-02-27 09:07:43
1106151,IT,NULL,NULL,mobile,Android,1,2017-12-10 07:24:30
1088513,NULL,NULL,NULL,NULL,NULL,0,2017-10-24 03:03:45
1081319,AF,NULL,conference,mobile,Android,1,2017-10-04 08:56:52
1081851,AU,NULL,friends,desktop,Macintosh,1,2017-10-05 13:44:02
1123863,ZA,NULL,friends,mobile,iOS,1,2018-02-20 00:16:19
1121601,MX,NULL,NULL,mobile,iOS,1,2018-02-11 19:42:43
1115733,PK,NULL,facebook,NULL,NULL,1,2018-01-17 19:57:39
1100705,PS,NULL,NULL,mobile,Android,1,2017-11-21 10:59:32
1120561,MX,NULL,NULL,mobile,Android,1,2018-02-06 19:34:44
1101323,LV,NULL,NULL,desktop,Windows,1,2017-11-23 08:04:39
1099879,VE,NULL,NULL,tablet,Android,1,2017-11-19 01:05:51
1095949,NULL,NULL,NULL,mobile,Android,1,2017-11-09 07:56:36
1116832,JO,NULL,press_online,desktop,Windows,1,2018-01-22 17:50:15
1089890,NULL,NULL,NULL,mobile,Android,0,2017-10-26 00:04:10
1094443,US,shelf-internal-medicine,NULL,mobile,Android,1,2017-11-05 22:17:10
1115980,NULL,NULL,NULL,desktop,Windows,1,2018-01-18 20:45:36
1096287,NULL,NULL,NULL,NULL,NULL,0,2017-11-09 21:07:44
1100337,NULL,NULL,NULL,mobile,Android,0,2017-11-20 10:52:59
1105608,GE,NULL,NULL,tablet,iOS,1,2017-12-07 20:01:58
1100687,IN,NULL,press_online,mobile,Android,1,2017-11-21 09:37:52
1095566,FR,NULL,NULL,desktop,Windows,1,2017-11-08 10:52:47
1089400,UA,NULL,NULL,mobile,Android,1,2017-10-25 06:30:22
1123648,DE,NULL,NULL,NULL,NULL,1,2017-11-07 22:02:01
1081470,US,NULL,NULL,mobile,iOS,1,2017-10-04 17:12:25
1080219,NULL,NULL,NULL,NULL,NULL,0,2017-10-01 17:38:59
1117584,NULL,NULL,NULL,mobile,Android,0,2018-01-25 21:16:22
1100205,DE,NULL,youtube,NULL,NULL,1,2017-10-27 08:06:56
1093078,BG,NULL,NULL,mobile,iOS,1,2017-11-02 04:22:41
1101654,GB,NULL,NULL,mobile,Android,1,2017-11-24 08:38:32
1123350,US,NULL,facebook,desktop,Windows,1,2018-02-18 08:31:51
1094221,LV,NULL,friends,NULL,NULL,1,2017-11-05 09:51:40
1090052,NULL,NULL,NULL,NULL,NULL,0,2017-10-26 08:26:07
1125174,AU,NULL,NULL,desktop,Windows,1,2018-02-25 05:23:07
1106120,UA,NULL,advertisement,mobile,Android,1,2017-12-10 00:10:44
1101457,JO,NULL,facebook,desktop,Macintosh,1,2017-11-23 15:39:50
1082525,IN,NULL,google,mobile,iOS,1,2017-10-07 06:04:20
1096429,PT,NULL,NULL,desktop,Macintosh,1,2017-11-10 08:08:43
1107589,CH,NULL,press_online,NULL,NULL,1,2017-12-13 11:41:13
1110758,MY,NULL,facebook,desktop,Macintosh,1,2017-12-30 09:31:15
1092151,NULL,NULL,NULL,mobile,Android,0,2017-10-30 16:54:19
1089969,AF,NULL,NULL,mobile,Android,1,2017-10-26 04:19:07
1109516,JP,NULL,advertisement,desktop,Windows,1,2017-12-26 03:09:11
1095167,KZ,NULL,conference,desktop,Windows,1,2017-11-07 16:04:41
1124136,IT,NULL,friends,desktop,Windows,1,2018-02-20 19:35:37
1091245,AM,NULL,NULL,mobile,iOS,1,2017-10-28 18:46:41
1096975,NULL,NULL,NULL,mobile,Android,0,2017-11-11 15:36:02
1112248,NULL,NULL,NULL,NULL,NULL,0,2018-01-04 23:39:26
1115068,LV,NULL,facebook,mobile,Android,1,2018-01-15 16:22:34
1111490,GR,NULL,NULL,mobile,iOS,1,2018-01-02 12:44:53
1112373,NULL,NULL,NULL,mobile,Android,0,2018-01-05 14:36:20
1101571,US,step-1,friends,desktop,Macintosh,1,2017-11-24 00:42:34
1091654,IT,NULL,friends,desktop,Windows,1,2017-10-29 14:57:52
1115318,RO,NULL,friends,NULL,NULL,1,2018-01-15 13:50:39
1094826,KN,NULL,NULL,desktop,Macintosh,1,2017-11-07 00:31:40
1096479,DE,NULL,friends,NULL,NULL,1,2017-11-10 09:47:45
1086880,NG,NULL,facebook,mobile,Android,1,2017-10-19 14:26:02
1120873,CN,NULL,NULL,mobile,Android,1,2018-02-08 04:30:28
1120145,US,NULL,NULL,desktop,Windows,1,2018-02-05 03:11:33
1081739,AU,NULL,other,NULL,NULL,1,2017-10-05 09:06:58
1124615,IN,NULL,NULL,mobile,Android,1,2018-02-22 18:39:35
1103818,US,NULL,friends,desktop,Windows,1,2017-11-30 22:31:58
1114049,IL,NULL,google,desktop,Macintosh,1,2018-01-11 09:45:10
1084514,US,NULL,NULL,mobile,iOS,1,2017-10-12 15:48:50
1118377,AU,NULL,friends,desktop,Macintosh,1,2018-01-29 12:31:59
1107922,NULL,NULL,NULL,NULL,NULL,0,2017-12-18 02:34:50
1089488,LV,NULL,NULL,desktop,Windows,1,2017-10-25 09:44:44
1113307,IN,NULL,facebook,mobile,Android,1,2018-01-09 05:17:38
1124606,LV,NULL,advertisement,desktop,Windows,1,2018-02-22 17:54:10
