user_id,code_activation,access_start,access_end,days
1121552,2018-02-11 15:51:33,2018-02-16 15:48:52,2018-03-02 15:48:52,87
1121554,2018-02-11 16:01:18,2018-02-16 15:53:37,2018-03-02 15:53:37,87
1121556,2018-02-11 16:16:41,2018-02-16 16:14:11,2018-03-02 16:14:11,87
1120410,2018-02-11 16:18:17,2018-02-11 16:18:17,2018-03-11 16:18:17,101
1120564,2018-02-11 16:55:59,2018-02-11 19:41:46,2019-02-11 19:41:46,10001
1105650,2018-02-11 17:28:03,2018-02-11 17:28:03,2019-02-11 17:28:03,10001
1111611,2018-02-11 18:13:21,2018-02-11 18:13:21,2018-03-14 18:13:21,104
1103268,2018-02-11 18:50:19,2018-02-11 18:50:18,2018-03-14 18:50:18,104
1121598,2018-02-11 19:14:53,2018-02-16 19:12:37,2018-03-02 19:12:37,87
1120743,2018-02-11 19:17:35,2018-02-12 14:12:11,2018-02-26 14:12:11,15
1116790,2018-02-11 19:28:44,2018-02-11 19:28:44,2018-03-11 19:28:44,101
1113563,2018-02-11 22:27:43,2018-02-14 17:59:01,2019-08-19 17:59:01,10606
1113965,2018-02-11 22:30:30,2018-02-15 00:07:29,2019-08-20 00:07:29,10606
1120281,2018-02-11 22:47:48,2018-02-11 22:47:48,2019-02-11 22:47:48,10001
1120495,2018-02-11 23:03:39,2018-02-11 23:03:39,2018-03-11 23:03:39,101
1120367,2018-02-11 23:21:29,2018-02-11 23:21:29,2018-03-11 23:21:29,101
1081571,2018-02-11 23:26:17,2018-02-11 23:26:17,2019-02-11 23:26:17,10001
1121638,2018-02-12 00:21:04,2018-02-17 00:15:54,2018-03-03 00:15:54,87
1112376,2018-02-12 00:57:33,2018-02-12 00:57:33,2019-02-12 00:57:33,10001
1112938,2018-02-12 01:23:24,2018-02-12 01:23:24,2018-02-26 01:23:24,15
1118451,2018-02-12 01:49:13,2018-02-12 01:49:13,2018-03-15 01:49:13,104
1081550,2018-02-12 02:20:17,2018-02-12 02:20:17,2018-03-15 02:20:17,104
1111619,2018-02-12 03:03:41,2018-02-12 03:03:41,2019-02-12 03:03:41,10001
1115528,2018-02-12 04:12:30,2018-02-12 04:12:30,2018-02-28 23:59:59,17
1105207,2018-02-12 06:42:38,2018-02-12 06:42:38,2018-08-17 06:42:38,606
1111980,2018-02-12 07:55:49,2018-02-12 07:55:49,2019-02-12 07:55:49,10001
1103451,2018-02-12 07:57:39,2018-02-12 07:57:39,2018-03-12 07:57:39,101
1120585,2018-02-12 08:26:22,2018-02-12 08:26:22,2018-04-13 08:26:22,202
1112054,2018-02-12 09:06:52,2018-02-12 09:06:52,2018-03-12 09:06:52,101
1121698,2018-02-12 09:22:27,2018-02-17 09:20:27,2018-03-20 09:20:27,104
1121700,2018-02-12 09:26:27,2018-02-17 09:23:39,2018-03-20 09:23:39,104
1121706,2018-02-12 09:32:23,2018-02-17 09:30:38,2018-03-20 09:30:38,104
1121707,2018-02-12 09:37:41,2018-02-17 09:32:02,2018-03-20 09:32:02,104
1121710,2018-02-12 09:45:03,2018-02-17 09:44:15,2018-03-20 09:44:15,104
1114712,2018-02-12 09:47:06,2018-02-12 09:47:06,2018-03-15 09:47:06,104
1121714,2018-02-12 09:50:58,2018-02-17 09:49:38,2018-03-20 09:49:38,104
1113213,2018-02-12 09:52:15,2018-02-12 09:52:15,2019-02-12 09:52:15,10001
1121719,2018-02-12 10:08:33,2018-02-17 10:06:53,2018-03-20 10:06:53,104
1121732,2018-02-12 10:50:57,2018-02-17 10:49:10,2018-03-20 10:49:10,104
1121731,2018-02-12 10:51:47,2018-02-17 10:47:38,2018-03-20 10:47:38,104
1121733,2018-02-12 10:53:17,2018-02-17 10:51:52,2018-03-20 10:51:52,104
1121480,2018-02-12 11:12:19,2018-02-16 07:40:48,2018-04-17 07:40:48,202
1121740,2018-02-12 11:12:12,2018-02-17 11:10:19,2018-03-20 11:10:19,104
1108051,2018-02-12 12:00:26,2018-02-12 12:00:26,2018-02-26 12:00:26,15
1121753,2018-02-12 12:06:48,2018-02-17 12:05:03,2018-03-20 12:05:03,104
1108057,2018-02-12 12:41:53,2018-02-12 12:41:53,2018-04-13 12:41:53,202
1121765,2018-02-12 13:00:39,2018-02-17 12:54:34,2018-03-20 12:54:34,104
1116559,2018-02-12 14:42:10,2018-02-12 14:42:10,2018-03-15 14:42:10,104
1093144,2018-02-12 14:54:44,2018-02-12 14:54:44,2018-02-26 14:54:44,15
1099554,2018-02-11 17:34:29,2018-02-11 17:34:29,2018-08-12 17:34:00,602
1114944,2018-02-12 15:10:22,2018-02-12 15:10:22,2019-02-12 15:10:22,10001
1120510,2018-02-12 16:13:39,2018-02-12 16:13:39,2018-03-15 16:13:39,104
1115620,2018-02-12 16:57:39,2018-02-12 16:57:39,2018-03-12 16:57:39,101
1110901,2018-02-12 17:25:20,2018-02-12 17:25:20,2018-03-12 17:25:20,101
1120569,2018-02-12 17:29:03,2018-02-12 17:29:03,2018-03-15 17:29:03,104
1118734,2018-02-12 18:32:18,2018-02-12 18:32:18,2018-03-14 18:32:18,103
1082871,2018-02-12 18:34:16,2018-02-12 18:34:16,2018-03-15 18:34:16,104
1098394,2018-02-12 19:11:11,2018-02-12 19:11:11,2018-03-12 19:11:11,101
1117375,2018-02-12 19:19:52,2018-02-12 19:19:52,2018-03-15 19:19:52,104
1121867,2018-02-12 19:47:09,2018-02-17 19:45:38,2018-03-20 19:45:38,104
1121874,2018-02-12 20:37:48,2018-02-17 20:35:34,2018-03-20 20:35:34,104
1108759,2018-02-12 21:00:50,2018-02-12 21:00:50,2019-02-12 21:00:50,10001
1121879,2018-02-12 21:17:15,2018-02-17 21:06:29,2018-03-20 21:06:29,104
1120814,2018-02-12 22:12:19,2018-02-12 22:12:19,2018-03-12 22:12:19,101
1121901,2018-02-12 23:22:45,2018-02-17 23:21:12,2018-08-22 23:21:12,606
1121902,2018-02-12 23:28:31,2018-02-17 23:26:58,2018-03-20 23:26:58,104
1121866,2018-02-12 23:52:05,2018-02-17 19:45:50,2018-02-19 23:59:59,3
1096858,2018-02-13 00:01:29,2018-02-13 00:01:29,2018-02-23 23:59:59,11
1121906,2018-02-13 00:04:34,2018-02-18 00:03:50,2018-02-23 23:59:59,6
1120807,2018-02-13 00:06:46,2018-02-13 00:06:46,2018-03-16 00:06:46,104
1121911,2018-02-13 00:45:49,2018-02-18 00:44:43,2018-03-21 00:44:43,104
1083979,2018-02-13 02:24:33,2018-02-13 02:24:33,2018-03-13 02:24:33,101
1121922,2018-02-13 02:30:55,2018-02-18 02:29:12,2018-03-21 02:29:12,104
1118026,2018-02-13 04:11:31,2018-03-01 00:00:00,2019-03-01 00:00:00,10001
1121047,2018-02-13 04:27:03,2018-02-13 20:02:46,2019-02-13 20:02:46,10001
1120670,2018-02-13 07:23:49,2018-02-13 07:23:49,2018-03-13 07:23:49,101
1082475,2018-02-13 09:53:55,2018-02-13 09:53:55,2018-02-28 23:59:59,16
1086988,2018-02-13 09:54:49,2018-02-13 09:54:49,2018-02-28 23:59:59,16
1118377,2018-02-13 10:11:46,2018-02-13 10:11:46,2018-02-28 23:59:59,16
1118758,2018-02-13 10:56:18,2018-02-13 10:56:18,2018-03-13 10:56:18,101
1119439,2018-02-13 11:09:41,2018-02-13 11:09:41,2018-03-13 11:09:41,101
1121761,2018-02-13 11:12:21,2018-02-17 12:27:25,2018-03-17 12:27:25,101
1118590,2018-02-13 11:29:25,2018-02-13 11:29:25,2018-02-28 23:59:59,16
1122000,2018-02-13 12:00:43,2018-02-18 11:57:52,2018-04-01 23:59:59,184
1122000,2018-02-13 12:05:13,2018-04-02 00:00:00,2018-05-03 00:00:00,102
1122000,2018-02-13 12:08:04,2018-05-03 00:00:01,2018-06-03 00:00:01,101
1094057,2018-02-13 12:38:54,2018-02-13 12:38:54,2018-03-13 12:38:54,101
1114939,2018-02-13 12:47:05,2018-02-13 12:47:05,2018-02-28 23:59:59,16
1115435,2018-02-13 13:01:11,2018-02-20 18:48:06,2018-08-25 18:48:06,606
1122034,2018-02-13 13:49:27,2018-02-18 13:47:24,2018-08-20 13:47:24,603
1121743,2018-02-13 13:49:31,2018-02-17 11:25:54,2018-03-03 11:25:54,87
1082282,2018-02-13 14:33:20,2018-02-13 14:33:20,2018-02-19 23:59:59,7
1122046,2018-02-13 14:43:13,2018-02-18 14:35:51,2018-03-21 14:35:51,104
1092057,2018-02-13 16:22:27,2018-02-13 16:22:27,2018-03-13 16:22:27,101
1120926,2018-02-13 17:21:58,2018-02-13 17:21:58,2018-03-13 17:21:58,101
1122077,2018-02-13 17:51:05,2018-02-18 17:44:05,2019-02-18 17:44:05,10001
1120218,2018-02-13 18:39:41,2018-02-13 18:39:41,2018-04-14 18:39:41,202
1122084,2018-02-13 18:40:33,2018-02-18 18:40:27,2019-02-18 18:40:27,10001
1120379,2018-02-13 19:17:40,2018-02-13 19:17:40,2018-08-15 19:17:40,603
1122095,2018-02-13 19:42:46,2018-02-18 19:17:23,2018-03-18 19:17:23,101
1120559,2018-02-13 20:08:10,2018-02-13 20:08:10,2018-03-13 20:08:10,101
1121065,2018-02-13 22:46:03,2018-02-13 22:51:24,2018-02-16 23:59:59,4
1114241,2018-02-13 23:08:29,2018-02-13 23:08:29,2018-08-15 23:08:29,603
1121260,2018-02-13 23:36:04,2018-02-15 01:22:28,2019-02-15 01:22:28,10001
1120384,2018-02-14 00:33:43,2018-02-14 00:33:43,2018-03-17 00:33:43,104
1122148,2018-02-14 01:06:34,2018-02-19 01:05:03,2019-02-19 01:05:03,10001
1088230,2018-02-14 03:03:49,2018-02-14 03:03:49,2018-03-14 03:03:49,101
1091409,2018-02-14 04:07:16,2018-02-14 04:07:16,2018-03-14 04:07:16,101
1104385,2018-02-14 04:25:11,2018-02-14 04:25:11,2019-02-14 04:25:11,10001
1122167,2018-02-14 05:22:29,2018-02-19 05:20:11,2018-02-23 23:59:59,5
1083921,2018-02-14 06:29:17,2018-02-14 06:29:17,2019-02-14 06:29:17,10001
1088692,2018-02-14 08:04:55,2018-02-14 08:04:55,2018-03-14 08:04:55,101
1122188,2018-02-14 08:11:30,2018-02-19 08:09:58,2018-03-22 08:09:58,104
1116672,2018-02-14 08:14:54,2018-02-14 08:14:54,2018-03-17 08:14:54,104
1090155,2018-02-14 11:04:43,2018-02-14 11:04:43,2018-03-14 11:04:43,101
1095828,2018-02-14 11:32:34,2018-02-14 11:32:34,2018-02-19 23:59:59,6
1122220,2018-02-14 12:21:52,2018-02-19 12:14:32,2018-03-22 12:14:32,104
1122197,2018-02-14 12:35:13,2018-02-19 09:39:10,2018-02-23 23:59:59,5
1098464,2018-02-14 13:27:23,2018-02-14 13:27:23,2018-03-14 13:27:23,101
1120170,2018-02-14 14:13:36,2018-02-14 14:13:36,2018-03-14 14:13:36,101
1122254,2018-02-14 15:46:22,2018-02-19 15:45:04,2019-02-19 15:45:04,10001
1117841,2018-02-14 16:19:32,2018-02-14 16:19:32,2018-03-17 16:19:32,104
1121202,2018-02-14 18:40:35,2018-02-14 18:40:35,2018-03-18 18:40:35,105
1121337,2018-02-14 19:48:14,2018-02-15 12:43:00,2019-02-15 12:43:00,10001
1111503,2018-02-14 21:33:43,2018-02-14 21:33:43,2019-02-14 21:33:43,10001
1106628,2018-02-14 21:58:10,2018-02-14 21:58:10,2018-02-28 21:58:10,15
1122305,2018-02-14 22:38:40,2018-02-19 22:36:18,2018-08-24 22:36:18,606
1121567,2018-02-14 23:12:20,2018-02-16 17:22:59,2018-04-17 17:22:59,202
1121148,2018-02-14 23:14:29,2018-02-14 23:14:29,2018-03-17 23:14:29,104
1106825,2018-02-14 23:51:53,2018-02-14 23:51:53,2018-02-28 23:51:53,15
1118361,2018-02-15 00:25:58,2018-02-15 00:25:58,2018-03-15 00:25:58,101
1121193,2018-02-15 00:32:57,2018-02-15 00:32:57,2018-03-15 00:32:57,101
1121240,2018-02-15 00:38:11,2018-02-15 00:38:11,2019-02-15 00:38:11,10001
1122127,2018-02-15 01:21:34,2018-02-18 22:38:58,2018-03-18 22:38:58,101
1104799,2018-02-15 01:26:15,2018-02-15 01:26:15,2018-02-16 23:59:59,2
1119341,2018-02-15 01:31:09,2018-02-15 01:31:09,2018-03-15 01:31:09,101
1122326,2018-02-15 03:09:18,2018-02-20 03:08:11,2019-02-20 03:08:11,10001
1118101,2018-02-15 04:37:06,2018-02-15 04:37:06,2018-02-23 23:59:59,9
1122333,2018-02-15 05:09:20,2018-02-20 05:08:10,2019-02-20 05:08:10,10001
1091356,2018-02-15 05:27:11,2018-02-15 05:27:11,2019-02-15 05:27:11,10001
1122336,2018-02-15 05:33:52,2018-02-20 05:28:59,2018-03-23 05:28:59,104
1087963,2018-02-15 06:06:21,2018-02-15 06:06:21,2018-03-15 06:06:21,101
1122342,2018-02-15 06:20:22,2018-02-20 06:09:26,2019-02-20 06:09:26,10001
1122364,2018-02-15 07:44:45,2018-02-20 07:43:20,2018-03-23 07:43:20,104
1117930,2018-02-15 08:00:28,2018-03-01 00:00:00,2019-03-01 00:00:00,10001
1122366,2018-02-15 08:17:05,2018-02-20 07:57:01,2018-02-23 23:59:59,4
1122419,2018-02-15 10:57:01,2018-02-20 10:55:02,2018-03-23 10:55:02,104
1120946,2018-02-15 11:34:54,2018-02-15 11:34:54,2018-02-23 23:59:59,9
1120914,2018-02-15 12:38:54,2018-02-15 12:38:54,2018-02-23 23:59:59,9
1122456,2018-02-15 12:40:16,2018-02-20 12:37:45,2018-03-23 12:37:45,104
1122462,2018-02-15 13:00:39,2018-02-20 12:53:29,2018-03-06 12:53:29,87
1097695,2018-02-15 14:04:14,2018-02-15 14:04:14,2019-02-15 14:04:14,10001
1122392,2018-02-15 14:04:52,2018-02-20 13:56:45,2018-03-23 13:56:45,104
1085968,2018-02-15 14:19:03,2018-02-15 14:19:03,2018-03-15 14:19:03,101
1122500,2018-02-15 14:40:07,2018-02-20 14:29:35,2019-02-20 14:29:35,10001
1122514,2018-02-15 15:03:48,2018-02-20 14:56:55,2018-03-23 14:56:55,104
1091528,2018-02-15 17:38:42,2018-02-15 17:38:42,2018-03-18 17:38:42,104
1106625,2018-02-15 20:49:39,2018-02-15 20:49:39,2018-08-20 20:49:39,606
1115950,2018-02-15 21:29:43,2018-02-22 18:49:22,2018-08-27 18:49:22,606
1113852,2018-02-15 22:03:52,2018-02-15 22:03:52,2019-02-15 22:03:52,10001
1120821,2018-02-15 22:36:20,2018-02-15 22:36:20,2019-02-15 22:36:20,10001
1120029,2018-02-15 22:41:04,2018-02-15 22:41:04,2018-08-20 22:41:04,606
1122661,2018-02-15 22:59:11,2018-02-20 22:57:18,2018-03-06 22:57:18,87
1121293,2018-02-16 00:01:48,2018-02-16 00:01:48,2018-03-02 00:01:48,87
1122678,2018-02-16 01:15:38,2018-02-21 01:12:40,2018-08-23 01:12:40,603
1107917,2018-02-16 01:34:10,2018-02-16 01:34:10,2018-03-19 01:34:10,104
1122680,2018-02-16 01:40:23,2018-02-21 01:38:02,2018-03-07 01:38:02,87
1119292,2018-02-16 03:09:28,2018-02-16 03:09:28,2019-02-16 03:09:28,10001
1122690,2018-02-16 03:29:19,2018-02-21 03:16:12,2018-03-23 03:16:12,103
1122689,2018-02-16 03:29:21,2018-02-21 03:18:06,2018-03-23 03:18:06,103
1122691,2018-02-16 03:29:29,2018-02-21 03:22:45,2018-03-23 03:22:45,103
1122710,2018-02-16 05:15:18,2018-02-21 05:08:47,2018-03-24 05:08:47,104
1122706,2018-02-16 06:58:29,2018-02-21 06:54:22,2018-03-24 06:54:22,104
1122783,2018-02-16 08:42:49,2018-02-21 08:39:29,2018-03-24 08:39:29,104
1122788,2018-02-16 08:47:30,2018-02-21 08:44:49,2018-03-24 08:44:49,104
1092090,2018-02-16 09:17:13,2018-02-16 09:17:13,2018-03-16 09:17:13,101
1122834,2018-02-16 11:20:47,2018-02-21 11:19:09,2018-03-24 11:19:09,104
1110067,2018-02-16 11:52:58,2018-02-16 11:52:58,2018-04-17 11:52:58,202
1113125,2018-02-16 12:27:58,2018-02-16 12:27:58,2018-03-16 12:27:58,101
1122876,2018-02-16 14:26:02,2018-02-21 14:25:35,2018-02-28 23:59:59,8
1121767,2018-02-16 14:40:28,2018-02-18 14:15:19,2018-03-21 14:15:19,104
1106391,2018-02-16 15:49:22,2018-02-16 15:49:22,2018-08-21 15:49:22,606
1121184,2018-02-16 16:01:21,2018-02-16 16:01:21,2019-02-16 16:01:21,10001
1122352,2018-02-16 16:07:13,2018-02-21 16:04:49,2018-03-24 16:04:49,104
1119004,2018-02-16 16:56:37,2018-02-16 16:56:37,2018-03-16 16:56:37,101
1113282,2018-02-16 18:54:23,2018-02-16 18:54:23,2018-03-19 18:54:23,104
1108284,2018-02-16 19:02:38,2018-02-16 19:02:38,2018-03-16 19:02:38,101
1122743,2018-02-16 19:55:50,2018-02-21 19:21:29,2018-03-24 19:21:29,104
1108919,2018-02-16 20:26:53,2018-02-16 20:26:53,2018-03-16 20:26:53,101
1102562,2018-02-16 21:21:05,2018-02-16 21:21:05,2019-05-18 21:21:05,10303
1119569,2018-02-16 21:26:58,2018-02-16 21:26:58,2018-04-17 21:26:58,202
1122988,2018-02-16 22:01:21,2018-02-21 21:32:41,2018-03-24 21:32:41,104
1121284,2018-02-16 22:23:33,2018-02-16 22:23:33,2019-02-16 22:23:33,10001
1122995,2018-02-16 22:45:19,2018-02-21 22:28:24,2018-03-07 22:28:24,87
1123004,2018-02-16 22:58:04,2018-02-21 22:53:52,2018-03-07 22:53:52,87
1104875,2018-02-17 04:13:13,2018-02-17 04:13:13,2018-03-20 04:13:13,104
1080803,2018-02-17 07:07:45,2018-03-01 00:00:00,2020-02-29 00:00:00,19929
1116573,2018-02-17 07:07:55,2018-02-17 07:07:55,2018-03-03 07:07:55,87
1118526,2018-02-17 07:46:48,2018-03-01 00:00:00,2020-02-29 00:00:00,19929
1086639,2018-02-17 08:00:10,2018-02-17 08:00:10,2019-02-17 08:00:10,10001
1123044,2018-02-17 08:09:24,2018-02-22 08:04:34,2018-03-25 08:04:34,104
1122657,2018-02-17 08:44:26,2018-02-20 22:36:16,2019-02-20 22:36:16,10001
1123067,2018-02-17 09:03:29,2018-02-22 09:00:27,2018-03-25 09:00:27,104
1116954,2018-02-17 09:03:56,2018-02-17 09:03:56,2018-03-17 09:03:56,101
1122708,2018-02-17 09:04:19,2018-02-21 04:58:04,2019-02-21 04:58:04,10001
1123082,2018-02-17 10:02:43,2018-02-22 09:56:00,2018-03-25 09:56:00,104
1123096,2018-02-17 10:43:16,2018-02-22 10:41:44,2018-03-25 10:41:44,104
1118584,2018-02-17 11:11:41,2018-03-01 00:00:00,2019-03-01 00:00:00,10001
1123113,2018-02-17 11:38:53,2018-02-22 11:37:21,2019-02-22 11:37:21,10001
1118549,2018-02-17 11:52:35,2018-03-01 00:00:00,2019-03-01 00:00:00,10001
1121744,2018-02-17 12:11:18,2018-02-17 12:11:18,2018-03-03 12:11:18,87
1115262,2018-02-17 12:52:58,2018-02-17 12:52:58,2018-03-03 12:52:58,87
1082319,2018-02-17 12:57:28,2018-02-17 12:57:28,2018-03-17 12:57:28,101
1123128,2018-02-17 13:23:38,2018-02-22 13:07:38,2018-03-25 13:07:38,104
1123126,2018-02-17 13:27:06,2018-02-22 12:58:59,2019-02-22 12:58:59,10001
1080843,2018-02-17 13:36:32,2018-04-02 00:00:00,2020-04-01 00:00:00,20000
1122349,2018-02-17 13:37:24,2018-02-20 06:40:45,2018-03-23 06:40:45,104
1119337,2018-02-17 14:12:42,2018-02-17 14:12:42,2019-02-17 14:12:42,10001
1096674,2018-02-17 14:13:44,2018-02-17 14:13:44,2019-02-17 14:13:44,10001
1123148,2018-02-17 14:16:33,2018-02-22 14:14:29,2019-02-22 14:14:29,10001
1123150,2018-02-17 14:32:44,2018-02-22 14:29:12,2018-03-29 14:29:12,108
1123098,2018-02-17 14:39:21,2018-02-22 12:24:01,2018-03-25 12:24:01,104
1084051,2018-02-17 15:56:56,2018-02-17 15:56:56,2019-02-17 15:56:56,10001
1093881,2018-02-17 16:12:42,2018-02-17 16:12:42,2018-03-20 16:12:42,104
1081009,2018-02-17 16:12:48,2018-03-01 00:00:00,2019-03-01 00:00:00,10001
1120915,2018-02-17 16:17:13,2018-02-17 16:17:13,2018-03-17 16:17:13,101
1087293,2018-02-17 16:58:54,2018-02-17 16:58:54,2018-03-20 16:58:54,104
1121610,2018-02-17 17:42:16,2018-02-17 17:42:16,2018-03-17 17:42:16,101
1123185,2018-02-17 17:47:52,2018-02-22 16:04:32,2018-08-27 16:04:32,606
1123211,2018-02-17 18:11:09,2018-02-22 18:09:40,2018-03-08 18:09:40,87
1121743,2018-02-17 18:47:12,2018-03-03 11:25:55,2018-05-02 11:25:55,200
1123229,2018-02-17 19:26:56,2018-02-22 19:25:06,2019-02-22 19:25:06,10001
1104878,2018-02-17 19:49:05,2018-02-17 19:49:05,2018-03-20 19:49:05,104
1123241,2018-02-17 20:31:02,2018-02-22 20:20:16,2019-02-22 20:20:16,10001
1123248,2018-02-17 20:45:01,2018-02-22 20:38:51,2018-03-25 20:38:51,104
1082263,2018-02-17 20:47:33,2018-02-17 20:47:33,2019-02-17 20:47:33,10001
1116639,2018-02-17 21:03:10,2018-02-17 21:03:10,2019-02-17 21:03:10,10001
1121461,2018-02-17 23:18:20,2018-02-17 23:18:20,2018-03-20 23:18:20,104
1091894,2018-02-17 23:51:58,2018-02-17 23:51:58,2019-02-17 23:51:58,10001
1123282,2018-02-18 00:01:15,2018-02-22 23:55:03,2018-03-25 23:55:03,104
1123280,2018-02-18 00:03:20,2018-02-22 23:54:10,2019-02-22 23:54:10,10001
1123281,2018-02-18 00:55:33,2018-02-22 23:54:45,2018-03-27 23:54:00,106
1121905,2018-02-18 01:35:24,2018-02-18 01:35:24,2019-02-18 01:35:24,10001
1082049,2018-02-18 02:25:24,2018-02-18 02:25:24,2019-02-18 02:25:24,10001
1092990,2018-02-18 02:38:30,2018-02-18 02:38:30,2019-02-18 02:38:30,10001
1122715,2018-02-18 04:08:13,2018-02-21 05:30:07,2019-02-21 05:30:07,10001
1123318,2018-02-18 04:45:58,2018-02-23 04:41:34,2018-02-28 23:59:59,6
1122152,2018-02-18 05:51:22,2018-02-19 02:45:44,2018-03-22 02:45:44,104
1090900,2018-02-18 06:33:28,2018-02-18 06:33:28,2020-02-18 06:33:28,20001
1123334,2018-02-18 07:05:46,2018-02-23 07:03:40,2020-02-23 07:03:40,20001
1114110,2018-02-18 07:24:42,2018-02-18 07:24:42,2019-02-18 07:24:42,10001
1123298,2018-02-18 08:41:29,2018-02-23 01:46:44,2019-02-23 01:46:44,10001
1112796,2018-02-18 08:49:01,2018-02-18 08:49:01,2018-03-04 08:49:01,87
1123359,2018-02-18 09:20:47,2018-02-23 09:19:38,2019-02-23 09:19:38,10001
1118672,2018-02-18 09:22:59,2018-03-01 00:00:00,2019-03-01 00:00:00,10001
1123368,2018-02-18 10:12:02,2018-02-23 10:10:24,2019-02-23 10:10:24,10001
1085956,2018-02-18 10:16:04,2018-03-01 00:00:00,2019-03-01 00:00:00,10001
1115528,2018-02-18 10:26:02,2018-03-01 00:00:00,2019-03-01 00:00:00,10001
1091947,2018-02-18 10:44:38,2018-02-18 10:44:38,2019-02-18 10:44:38,10001
1103848,2018-02-18 10:50:29,2018-02-18 10:50:29,2019-02-18 10:50:29,10001
1123377,2018-02-18 11:11:33,2018-02-23 11:09:21,2019-02-23 11:09:21,10001
1085677,2018-02-18 11:17:04,2018-03-01 00:00:00,2019-03-01 00:00:00,10001
1121263,2018-02-18 11:58:13,2018-02-18 11:58:13,2019-02-18 11:58:13,10001
1123296,2018-02-18 11:58:29,2018-02-23 01:30:05,2020-02-23 01:30:05,20001
1121406,2018-02-18 12:13:04,2018-02-18 12:13:04,2018-03-18 12:13:04,101
1123411,2018-02-18 13:21:22,2018-02-23 13:15:34,2019-02-23 13:15:34,10001
1106918,2018-02-18 16:53:02,2018-02-18 16:53:02,2018-03-21 16:53:02,104
1123474,2018-02-18 17:04:28,2018-02-23 17:02:20,2019-05-25 17:02:20,10303
1090760,2018-02-18 17:07:47,2018-02-18 17:07:47,2020-02-18 17:07:47,20001
1112270,2018-02-18 17:25:45,2018-02-18 17:25:45,2018-03-16 17:25:00,99
1123511,2018-02-18 19:39:42,2018-02-23 19:34:09,2018-03-26 19:34:09,104
1123531,2018-02-18 20:53:35,2018-02-23 20:52:02,2019-02-23 20:52:02,10001
1122104,2018-02-18 21:15:34,2018-02-18 21:15:34,2020-02-18 21:15:34,20001
1111227,2018-02-18 21:45:12,2018-02-18 21:45:12,2018-03-18 21:45:12,101
1121398,2018-02-18 21:55:47,2018-02-18 21:55:47,2019-02-18 21:55:47,10001
1113778,2018-02-18 22:22:22,2018-02-18 22:22:22,2018-03-18 22:22:22,101
1122135,2018-02-19 00:43:47,2018-02-19 00:43:47,2018-03-19 00:43:47,101
1120613,2018-02-19 00:51:03,2018-02-19 00:51:03,2018-03-19 00:51:03,101
1123318,2018-02-19 00:54:02,2018-03-01 00:00:00,2019-03-01 00:00:00,10001
1118627,2018-02-19 01:03:56,2018-03-01 00:00:00,2020-02-29 00:00:00,19929
1123565,2018-02-19 01:13:27,2018-02-24 01:08:06,2018-03-10 01:08:06,87
1120900,2018-02-19 02:40:41,2018-02-19 02:40:41,2019-02-19 02:40:41,10001
1093819,2018-02-19 04:32:40,2018-02-19 04:32:40,2019-02-19 04:32:40,10001
1105683,2018-02-19 04:49:41,2018-02-19 04:49:41,2018-03-22 04:49:41,104
1119614,2018-02-19 04:52:03,2018-02-19 04:52:03,2018-03-22 04:52:03,104
1080817,2018-02-19 05:09:36,2018-02-19 05:09:36,2018-03-19 05:09:36,101
1123592,2018-02-19 05:32:57,2018-02-24 05:30:40,2018-03-27 05:30:40,104
1121299,2018-02-19 07:07:10,2018-02-19 07:07:10,2018-04-20 07:07:10,202
1121477,2018-02-19 09:31:31,2018-02-19 09:31:31,2018-03-19 09:31:31,101
1118326,2018-02-19 09:46:04,2018-03-01 00:00:00,2020-02-29 00:00:00,19929
1122082,2018-02-19 10:05:21,2018-02-19 10:05:21,2018-03-19 10:05:21,101
1123107,2018-02-19 11:36:44,2018-02-22 11:04:03,2020-02-22 11:04:03,20001
1084439,2018-02-19 11:40:11,2018-03-01 00:00:00,2019-03-01 00:00:00,10001
1123679,2018-02-19 12:06:14,2018-02-24 12:04:49,2020-02-24 12:04:49,20001
1112602,2018-02-19 13:16:22,2018-02-19 13:16:22,2018-03-19 13:16:22,101
1120084,2018-02-19 14:23:13,2018-02-19 14:23:13,2018-03-22 14:23:13,104
1092139,2018-02-19 14:42:17,2018-03-05 22:04:37,2018-04-05 22:04:37,101
1120558,2018-02-19 15:13:11,2018-02-19 15:13:11,2019-02-19 15:13:11,10001
1123751,2018-02-19 15:39:59,2018-02-24 15:29:31,2019-02-24 15:29:31,10001
1110140,2018-02-19 15:59:19,2018-02-19 15:59:19,2018-03-19 15:59:19,101
1120762,2018-02-19 16:43:03,2018-02-19 16:43:03,2018-03-22 16:43:03,104
1091506,2018-02-19 16:57:32,2018-02-19 16:57:32,2018-03-19 16:57:32,101
1121300,2018-02-19 17:19:49,2018-02-19 17:19:49,2018-03-19 17:19:49,101
1118860,2018-02-19 17:57:09,2018-02-19 17:57:09,2019-02-19 17:57:09,10001
1112036,2018-02-19 18:09:15,2018-02-19 18:09:15,2018-08-24 18:09:15,606
1121633,2018-02-19 18:15:13,2018-02-19 18:15:13,2018-03-19 18:15:13,101
1123805,2018-02-19 19:01:56,2018-02-24 19:00:07,2018-03-10 19:00:07,87
1122097,2018-02-19 19:03:47,2018-02-19 19:03:47,2018-03-19 19:03:47,101
